"","V1","V2","V3","V4","V5","limit"
"331",0.463798839682371,0.0172584400476395,0.0671359900929175,-92.8223224162832,0.130805746157357,0.20673195165773
"332",0.464245524942406,0.0193853402474678,0.0652890862044818,-88.6145006097923,0.108518322276859,0.167330046806382
"333",0.465060571539519,0.0145722037955018,0.133555926616132,-97.6685759537127,0.124221684421114,0.355951195679431
"335",0.466000510212191,0.0161114485160762,0.0777227621103653,-95.0485984798804,0.0936184418053105,0.258706686902127
"337",0.466723109915438,0.0156168267675763,0.227448727816122,-93.1517720327809,0.0836749505927725,0.398062243277391
"338",0.463793471880741,0.018580972609524,0.165011037289448,-87.920285111676,0.119470104727307,0.351189049081247
"339",0.463460759721346,0.0205219801211971,0.134626780191354,-84.6094113274586,0.114140669318503,0.311024668684869
"340",0.466072505811117,0.0162202821324542,0.110246172208471,-94.1513997265523,0.0907092399539502,0.318944657219854
"341",0.461438404277491,0.0149901000272008,0.18066140019729,-95.6552981295731,0.194255146420579,0.378464952223921
"342",0.464199848171566,0.0178149210927065,0.279768267161311,-87.0503017255954,0.114804740177486,0.400522429451184
"343",0.470882699837401,0.0195868462407917,0.160917434937539,-85.9293036070287,0.142893162023895,0.34916284860814
"344",0.466041692837694,0.0165904683795972,0.142557949193661,-92.5435050965934,0.0888480617985968,0.349664679325388
"345",0.463345697122533,0.0162976128368549,0.086239492172538,-94.5310027197193,0.147076425210412,0.274364843614624
"346",0.463949030214584,0.0141024974284342,0.270472212739162,-96.0376789840486,0.149349020404687,0.411808748277251
"347",0.466019636997239,0.0154854463891928,0.201794651944899,-93.934894083284,0.0950669152420758,0.38928100076509
"348",0.472393451086371,0.0166277883412878,0.129987737484866,-92.8966343718513,0.183718380972248,0.34447532078409
"349",0.466394420947666,0.0175586182066429,0.170686530558759,-89.9716099679797,0.0765319658301614,0.363523865496319
"350",0.468746539756733,0.0195840858304623,0.148367193294983,-86.2185284223417,0.11143422333805,0.336749125803331
"351",0.469523713364384,0.0182453114024617,0.0412430601975796,-91.5844102818415,0.111161556060983,0.027138708103973
"352",0.469673438977552,0.0154073821040954,0.213557505440087,-93.9846738260646,0.150746941145155,0.397527147175047
"353",0.465636602103608,0.0171730767280245,0.144531869952455,-91.5535541164542,0.0937748502125307,0.346817986294695
"354",0.472595999571593,0.0232727584306829,0.199359075040616,-78.6042879613026,0.196230690170597,0.355858106270565
"355",0.46678805133137,0.0190991586379515,0.0527908371202691,-89.2869395563644,0.0706516727533806,0.10499877728672
"357",0.470186221290086,0.01592101965347,0.041043008781213,-97.1482116735561,0.146051453280769,0.0822755849539496
"358",0.468592619303656,0.0221704432382801,0.104761461532983,-82.3173475783726,0.130761421263886,0.256964765760396
"360",0.466714373291167,0.0186807164550478,0.0743772769732503,-89.5887451160723,0.0666363740019438,0.215552765670519
"361",0.462542294190584,0.0169212023511767,0.161681802668725,-91.594570280778,0.154642141673138,0.357884861678855
"362",0.46968714751893,0.0161602144908962,0.248639026171657,-91.4128980925963,0.143992834018231,0.404692465309471
"363",0.465064652760709,0.0191764287792975,0.123164074755998,-87.4127598509997,0.0941467370791081,0.309366419998531
"366",0.46321900974192,0.0129696646930446,0.429250391567473,-95.9999639537851,0.171218886877854,0.433004326312782
"367",0.466066430284059,0.0187715330001161,0.210623992831882,-86.374010889261,0.0769709967607457,0.376942998771206
"368",0.464481600872747,0.0167236741573518,0.0403499745698233,-94.4437300653779,0.121797417883974,0.0500160569499756
"369",0.468519519483481,0.0179316432706513,0.0776206991203569,-90.945068015091,0.0963129001664842,0.23750326384725
"373",0.461153865931123,0.0153503691100168,0.175299924420099,-94.7917506361851,0.195788246395235,0.373587546887937
"374",0.468201782665646,0.0141251264962492,0.117362218370191,-99.2100886765297,0.128298184216705,0.347846810747043
"375",0.4639531939764,0.0148254028804241,0.120450600284612,-97.6047839697737,0.146864952189027,0.340870346357597
"376",0.465427845344267,0.0195262593847982,0.234435432425745,-84.434009516897,0.0847273991306001,0.382137281359307
"378",0.469667465123735,0.015421132905774,0.294982535677321,-92.2570117233329,0.155072857090047,0.417389343402512
"379",0.464713853723235,0.0190446617913375,0.249378166580791,-85.0962619000674,0.0991999264375343,0.388345252363871
"380",0.470197435305418,0.0208691271339496,0.085384326353062,-85.6531270761814,0.140323831574757,0.2257834072828
"381",0.460495667497411,0.0137574018090285,0.378659377802947,-94.7651293941736,0.215928817338497,0.424163801404851
"382",0.466613412477725,0.0164137107351475,0.116521158089395,-93.6754673127225,0.0784414339449979,0.325748774636116
"384",0.468431532775148,0.0203501554023307,0.0691701067917915,-86.3510029522013,0.109114818426443,0.174227051298973
"385",0.473330907923853,0.0208126132160479,0.0715289656670748,-85.5575126662274,0.18627893710362,0.182363283522315
"386",0.466233399663423,0.0204587046334981,0.251116639845295,-82.4053894445972,0.0954338834584731,0.38476247584849
"387",0.465144851454494,0.0174954653234938,0.405011037742466,-85.2419824316889,0.0976741631425231,0.421947348934529
"388",0.461950158236225,0.0147166738362629,0.244127421904243,-94.9569660384756,0.184430660678516,0.401667402118662
"389",0.464094063998316,0.0195427409023249,0.186283440083642,-85.4939648708498,0.108126377167859,0.359185431789516
"390",0.464493774645951,0.0167836531303315,0.305647146820001,-88.8550345790682,0.11563826282329,0.40958191531747
"391",0.467723963670541,0.0143033870399791,0.206506498124784,-96.9277637288219,0.118459817433667,0.3984603464485
"392",0.466570027621768,0.0184145431966313,0.116539133648216,-89.1771012981781,0.0698886780461713,0.308558357033781
"393",0.467978589794562,0.0187557510971785,0.0640522468121389,-89.7025266433041,0.0846939116774384,0.175159024039314
"394",0.466064690569814,0.020792906660446,0.0941770560501491,-85.172099448902,0.0837951074773651,0.24527942149776
"395",0.465131312898918,0.0179280738555308,0.134897457142551,-89.8614406535202,0.0994497765869052,0.332229816938282
"396",0.466834940763594,0.015593478580721,0.327192034305257,-91.049329659332,0.0955047559879926,0.419176449890393
"397",0.468555525106669,0.016456224886915,0.0697374918310092,-94.3895839404893,0.109515743760777,0.232581668650914
"399",0.463192429794856,0.0174935610800701,0.100964188248267,-91.5121052019947,0.139681100311297,0.289927419858322
"400",0.464252902078137,0.0166490901216553,0.057215795705172,-94.1591709873947,0.126640748419155,0.173265248818071
"401",0.460681103257026,0.0121652278837965,0.112543928469392,-104.982940369814,0.255126515218727,0.352587951993828
"402",0.47131000268579,0.0186109890867786,0.176888489735949,-87.454712928207,0.145783410856505,0.36609688726737
"403",0.467981152424943,0.0167505785543011,0.0560163474720059,-94.1375108374131,0.0947854958415424,0.168950970875312
"404",0.466214587370311,0.0202050702176738,0.0631958391111384,-86.7260994611673,0.076587103010894,0.146493059784602
"406",0.467857193637082,0.0177050665740322,0.0835197055843498,-91.4025842513384,0.0854218998949512,0.255870496004974
"407",0.469101276030052,0.0214803523921004,0.103901612178285,-83.7252924004663,0.131486366991352,0.262363844899126
"408",0.469288033679832,0.0141577636227643,0.032468979933382,-101.013849931258,0.148168032171288,0.0332483535971078
"409",0.468378721955648,0.0179081258298747,0.25490433040401,-87.3519444280743,0.0992840705800469,0.398124419874976
"410",0.467224595497289,0.0147508283719993,0.278445214894607,-94.1396323485553,0.107328403866048,0.414248901957062
"412",0.463127186984092,0.016070977190268,0.298162340305895,-90.5494919674515,0.146775236336271,0.409227096269148
"413",0.469776103257414,0.02081596423253,0.0759184180115107,-85.692219162491,0.133229154901359,0.195587510057621
"414",0.461877700068216,0.0161845420956182,0.148638237127924,-93.3556415666796,0.174430933226712,0.352992244963625
"415",0.469901329248976,0.0148489413157534,0.29094682446361,-93.7312885213514,0.167692863523733,0.418864713389261
"416",0.463713657337537,0.0154035455123917,0.0965053432173357,-96.3531861751209,0.147276018422765,0.304100261862615
"417",0.464502095207365,0.0117909421675215,0.196311175875924,-104.471022793871,0.165218213303367,0.404439584171448
"418",0.462288508162599,0.0150822358055552,0.139285174300137,-96.270121503419,0.178397637638397,0.354005369764428
"419",0.468062384989815,0.0232144094541487,0.0617760555936693,-81.470261759089,0.130061635907867,0.0922790943433399
"420",0.461418445769583,0.0116389379490206,0.185770082365184,-105.144113272062,0.242202730604873,0.398766064929589
"421",0.47285882525713,0.0206762940657651,0.0689750566367841,-85.8875121680873,0.177808591713967,0.17309402514041
"422",0.464791918098846,0.0189611221816084,0.253550155012527,-85.1036622951992,0.0982247941750679,0.39000938767337
"423",0.465914186118814,0.0166545585306055,0.063363018804652,-94.3592164132574,0.0921465622349601,0.203070671955585
"424",0.473244394975796,0.0198619824851773,0.066835656966605,-87.408886960555,0.177437430480947,0.176067956729643
"426",0.46515051711927,0.0164047996429146,0.230640464308823,-91.0515489683397,0.106803871561428,0.394023363902353
"427",0.457497614688919,0.0154359098096687,0.278626450659393,-92.4951983979531,0.250485747038183,0.402097598742342
"428",0.470235193464751,0.0194707495622343,0.0626387096313381,-88.6906831691335,0.126244690438039,0.159393069212352
"429",0.463920378523652,0.0177280388649764,0.146987329004347,-89.9490822189085,0.123217012480819,0.343311078490367
"430",0.468543419568135,0.01807196113561,0.202957538911553,-88.184800192048,0.09956161918847,0.379500355523662
"431",0.463164601395584,0.0183517029922822,0.0699689690324898,-90.2821054206401,0.134562632057869,0.20088114565736
"432",0.468818122113986,0.0190945917516921,0.0637228288265141,-89.2063944679049,0.100945409720948,0.169167398765258
"434",0.462362561401113,0.0151935593404572,0.126155765735073,-96.3396239581363,0.176258209036264,0.341927643092554
"435",0.46252456466899,0.0160694096875369,0.20412486536153,-92.5226986539904,0.161179625628885,0.383801133992987
"436",0.466886396840876,0.0166191482404148,0.130827248496646,-92.766108266769,0.0748962644279521,0.339855151963468
"437",0.468986371407269,0.0176618280852606,0.0627558697245448,-91.8623680007745,0.106947032269399,0.187549301651342
"440",0.469595248236726,0.019688446575684,0.182070293817361,-85.2548286828508,0.126574801504618,0.361458735888182
"441",0.463832355328812,0.0166833165244321,0.272722721125876,-89.6531057527406,0.129437528174846,0.402659173807453
"442",0.462905174692292,0.0178066687052278,0.207231811415422,-88.6316852143471,0.139526607097954,0.376978846183142
"443",0.468877306186505,0.0155203951950666,0.0940606890514271,-96.1273983547754,0.12652247989688,0.303873250277655
"444",0.457508348482692,0.0144704757440789,0.327727499250964,-93.7935348766596,0.259314281651224,0.41335436147473
"445",0.461543651224909,0.0176595822151065,0.288916852077574,-87.1420441902395,0.161357414357716,0.400420244652679
"446",0.46005426846095,0.0159010382068317,0.0883956812608905,-95.3437782945153,0.214751163901421,0.28016948246217
"447",0.46977014663069,0.0144545755899336,0.413452979326188,-92.3217372659258,0.178628939555314,0.434809519152589
"449",0.466324011621082,0.0150755061602743,0.162717976233547,-95.8062826851696,0.0914242846188443,0.373675943416027
"450",0.466938072830985,0.0177538316482403,0.23538222282668,-88.0883458091763,0.0736261074732104,0.391512531194763
"452",0.464155580127549,0.014931381863972,0.215762904997093,-95.0599006935902,0.13878559923822,0.394952851029268
"453",0.465949351572811,0.0213785429986583,0.0542799870497254,-84.882461672029,0.0849366583376626,0.0720925332380238
"454",0.467330882075611,0.0173399286915252,0.166786627406993,-90.4621048725378,0.0796725717302796,0.363366140050986
"455",0.467036300141055,0.0126668222931755,0.0507608404458201,-104.716927311897,0.134976945338022,0.217497045433571
"456",0.465738553309279,0.0191153856261542,0.202083655437966,-85.8579058806635,0.0814604365939809,0.371147105105681
"457",0.466907749300224,0.0149546931756847,0.274261866711575,-93.7813582050031,0.0997787520575947,0.412380689614556
"458",0.470250182232402,0.0176221404461107,0.0839231776608042,-91.7422456206441,0.131738755807099,0.260270758939652
"459",0.468363399859344,0.0163086767246395,0.0696501684115284,-94.8204058921603,0.106957181730347,0.234212110686868
"460",0.466656613380771,0.0172911099478379,0.0759365401290054,-92.4006207949723,0.0775879903391702,0.238951875734537
"461",0.461279420845282,0.0163772026544378,0.225269132689381,-91.3078847948593,0.180123270466627,0.388578813980426
"463",0.467513630953713,0.0165296723357653,0.105802906853786,-93.8845009443372,0.0883790988504142,0.311282835153287
"464",0.460227789168062,0.014737238010198,0.213358097997945,-95.5869174494424,0.2182500967197,0.391155004265658
"465",0.47000743783939,0.0179882844536423,0.149469118067864,-89.3230999116322,0.126650212449719,0.349659604881179
"466",0.462073900288244,0.0146128671698257,0.0880894821787045,-98.6760438640423,0.190633806294334,0.296187272186821
"468",0.464379128454459,0.0193445708653693,0.163013349814218,-86.2424941958228,0.104730319145241,0.345710498631098
"469",0.465049246565509,0.0166328911640117,0.267147726275462,-89.8193546407976,0.10671178617462,0.402788221941023
"471",0.468640924624093,0.0146483482249298,0.0422073262109281,-99.4943600960529,0.12882878783923,0.121583919597863
"472",0.46871158601591,0.0229436139178664,0.0961176240939358,-81.2235982035244,0.138283632497005,0.230008079409842
"474",0.465850523857301,0.0200023293567654,0.0541727343426704,-87.3325566361551,0.0771491725091797,0.0966181120273873
"476",0.467045952721026,0.0184403140978367,0.197310767570021,-87.4584891283708,0.0797162008836049,0.373587727785113
"477",0.464920696641536,0.0168523080803209,0.0640224951951403,-93.7363809956739,0.111439126582602,0.201695903091157
"478",0.466726544474219,0.0172951981790523,0.090257243539213,-92.2430298868675,0.0741230063930129,0.275105379226265
"480",0.464789277027466,0.0208191598420865,0.172147780692372,-83.3506917679668,0.0903846524014329,0.343851558525649
"481",0.463609585731125,0.0163319762613101,0.0873321797258794,-94.389483712318,0.1414402186278,0.276599753701588
"483",0.464466855952856,0.0179033776710233,0.0490998763515119,-91.6996086510264,0.113755995705408,0.0998350279040258
"484",0.469211993076671,0.0151379486984832,0.179936510458459,-95.2550014462156,0.142116806107092,0.385082603994303
"485",0.463588561341764,0.0132635232513603,0.159527198511044,-100.698707952208,0.170423722257186,0.3804458535455
"486",0.466354491380364,0.0171819834108834,0.291194969783806,-88.1340864684024,0.0779302977558933,0.407349408210005
"487",0.468987257889345,0.0189264869092926,0.151953785189165,-87.3516701868073,0.108225824743681,0.344433026576638
"488",0.461342641504878,0.016522459391208,0.101222763846849,-93.764411951611,0.183117113641096,0.29811394903204
"489",0.463056896105072,0.01188954860216,0.351706924153714,-100.94848220008,0.191710352104843,0.429251623061987
"492",0.460892817853684,0.0165755975359344,0.176696251647542,-91.9029062965759,0.187192196533102,0.367084390219362
"493",0.459693923756912,0.0173322882246093,0.442569123904282,-84.6934442157821,0.18679871762807,0.420531028542473
"494",0.467223878310615,0.0180915754536469,0.155176192278686,-89.072355981044,0.0742215858835162,0.350636564316239
"495",0.470931228049329,0.0173559441871722,0.0601207368744241,-92.5031739714591,0.145560031249257,0.182246406646956
"496",0.46418618698558,0.0139615252616119,0.0439548358935457,-101.416762028738,0.152800649909694,0.14655275763038
"499",0.4657644708271,0.0220898860471178,0.0819839497235874,-83.0529855040807,0.0921235695967604,0.1963228774226
"500",0.465347400367734,0.0178879383338328,0.115155673995398,-90.5183954168022,0.0958396887809655,0.310010388189353
"502",0.467725974220449,0.0156389773851269,0.173482847912702,-94.295546710984,0.103111398653878,0.377578864155732
"503",0.471782447027079,0.0213356362335721,0.0916215471438523,-84.1680646720743,0.167590570783195,0.238915431585028
"505",0.469187152485598,0.0170689646978725,0.0565861678245767,-93.312594038629,0.115835629292034,0.167541620475229
"506",0.464758743310562,0.0188985511949161,0.0963280377932111,-88.6634849498989,0.101523523906877,0.268569226448546
"507",0.469191218196248,0.0195867734946531,0.324315326831065,-82.4385747232856,0.128840845642134,0.408796991114727
"508",0.461601606987731,0.0124994588613057,0.042385290415771,-105.480649247621,0.234020131152728,0.166700740703827
"509",0.465180539349311,0.0154543196087672,0.103199652316601,-96.1127151463194,0.115157207774156,0.315428875832502
"510",0.464874586157435,0.0162881163445239,0.216481603032554,-91.8963635052191,0.113350621886724,0.389634398925106
"511",0.466376552105163,0.0182711546198237,0.0564544404542039,-90.8956377535293,0.0747285104469158,0.14273230954739
"512",0.465711004329378,0.0167603038489743,0.225664987009113,-90.374315460002,0.0935416702020927,0.391440271988
"513",0.463984147967306,0.0134303986681352,0.258408564194461,-98.2047062637346,0.155924115678151,0.412010643489999
"515",0.46536841597526,0.0179592703032558,0.0531786025615042,-91.642008451762,0.0959144748313588,0.127652315171656
"516",0.462169720483836,0.0137535851246392,0.10219070168206,-100.508652168713,0.198718000812924,0.327582278590835
"518",0.463212630085274,0.0189686700366041,0.056062917269711,-89.6450792986619,0.129699183118333,0.12486651895894
"520",0.469140478825062,0.0203231745865107,0.160325596234454,-84.4755065739499,0.124942267569874,0.342378595109434
"521",0.468396808543907,0.0193817932792432,0.0935262564533515,-88.1783794892784,0.100282575620643,0.261163096704811
"523",0.465201283868274,0.0190083242449364,0.174508886369237,-86.9749911958881,0.0918674992749161,0.356276605931144
"524",0.464780942997595,0.0124400174974418,0.29673458969839,-100.309983812299,0.147106381834088,0.422857898198247
"525",0.471424693457909,0.0219255186205985,0.106702895349352,-82.8577418355596,0.167605547606834,0.26594274707948
"526",0.46221019512693,0.013697711771522,0.33086389877282,-96.0059206246563,0.18714173024127,0.420810357240938
"527",0.464649300258045,0.019561770866617,0.167964448474372,-85.7628179759602,0.0988311893706265,0.348185542336072
"528",0.467066023429407,0.0186409345692048,0.256422554254935,-85.8056350836102,0.0872494903045681,0.394369865233151
"529",0.467400432375387,0.0174127711612553,0.0611761172360471,-92.8088109635262,0.0779988642618467,0.182766952057105
"530",0.462714706082447,0.0166195349119908,0.355835268162348,-88.116425184852,0.147885999097179,0.416009007128492
"532",0.469150819830784,0.0207315818678222,0.102427607939125,-85.1188536837129,0.125235646114902,0.266748535085996
"533",0.462075269806347,0.0163341164977673,0.161731162341689,-92.7668714211217,0.168712967616916,0.361079789026593
"534",0.465435810812018,0.0165507589430665,0.0438372843886647,-95.045276831055,0.103116335862522,0.087885988238014
"535",0.461046541817737,0.0137276998734561,0.179809234890669,-99.0040366731157,0.218066359700076,0.384700630653591
"536",0.463236476462909,0.0176671284037474,0.100634080620285,-91.0718535071094,0.137523201711103,0.287678372341011
"537",0.465747517533117,0.0200900705401612,0.0554953885107201,-87.2587004860492,0.0785927736094749,0.103734184906742
"538",0.463247671486818,0.0189519791062109,0.233054483942677,-85.6660248681273,0.125014976478306,0.381927720951678
"539",0.468044204120022,0.011691807169298,0.152403567359836,-105.811465184564,0.160110306322805,0.391328105069055
"541",0.461470358815682,0.0154939007149221,0.216897589608041,-93.6627944150119,0.186216557547471,0.390036182239901
"542",0.465916704134693,0.0129877235682761,0.197653879744673,-100.617635943518,0.117509626461314,0.400207275182155
"543",0.46861079380103,0.0201348020938813,0.0802412650112511,-86.5140646099944,0.110265369067849,0.217682520286672
"544",0.464192860709692,0.0161800075239158,0.192092800294008,-92.5701731278164,0.128250715738973,0.379962699562833
"545",0.464743937437809,0.0129202984395706,0.196735104791333,-100.947671806922,0.145779135532178,0.399070358473473
"546",0.46575482120418,0.0175461445955989,0.0723699057129363,-92.1140711420827,0.0903154442173558,0.223303978927313
"547",0.464528846691298,0.0133286048271992,0.408997262616185,-95.4486888627095,0.140434432824566,0.431940352719623
"548",0.461197082426867,0.0150636372552254,0.271518639633369,-93.4964189040285,0.193364178238844,0.405717881162579
"549",0.464058254974257,0.014495612667976,0.332724323465811,-93.717230341402,0.141489854972525,0.420491819803594
"550",0.466673708031879,0.0163742660855292,0.0461183303101558,-95.3308805576221,0.0945403157039344,0.111624729124606
"552",0.471486044297226,0.0153309945749887,0.144846756632185,-95.5020173967245,0.184407370607038,0.36564318711873
"553",0.468575955596593,0.0226585256499635,0.133665669673342,-81.2532102455706,0.136371652883871,0.299059536718527
"554",0.462825721357458,0.0169649586928142,0.197992645957613,-90.7161723410835,0.147878059241187,0.377140929325101
"555",0.467963686174662,0.017537967498498,0.0496851878795174,-92.6427953897912,0.0878846029069273,0.114981877169004
"557",0.461370757182105,0.0122831433364072,0.0881083505661244,-105.262454229297,0.239592626760998,0.321961231779756
"559",0.457616104136274,0.0144830269388643,0.228786898821748,-95.9912451454139,0.265837781375094,0.3943125364344
"560",0.462839085892352,0.0173731776137187,0.0437005937822508,-93.6019053026259,0.149074302239501,0.0652889358810061
"561",0.466353882939289,0.0200463997369616,0.0431294219957328,-87.53135982811,0.0748012859165329,0.00155749083959938
"564",0.467918776694059,0.0188498055807024,0.10709184017044,-88.483122135682,0.0886309348835013,0.291903446761335
"565",0.460960550905595,0.0133460883774486,0.287280367462045,-97.7901880801122,0.218337995429179,0.414503883868604
"566",0.464423643083125,0.014674416521921,0.256374934960362,-94.9296250139961,0.134327521783363,0.40718553388891
"567",0.461393368874942,0.0192061906105918,0.163641268201775,-86.5351733927358,0.155784808572975,0.34402572181595
"568",0.462475369769516,0.019534352196196,0.0781244497108365,-87.9646042741316,0.138032519125561,0.212433900440786
"569",0.465546469638104,0.0150762636979861,0.283589839402155,-93.210252574448,0.106710450364302,0.412384255752837
"570",0.462865106596662,0.0175663387855122,0.0486809883841539,-92.5950438398444,0.146813278830848,0.102019130198406
"571",0.465839801241747,0.0183999704757404,0.177736735738591,-87.9510869641941,0.0831469784418194,0.362316067674352
"572",0.466848162409371,0.0143542345906864,0.230027173678183,-96.2782309369531,0.102534097002418,0.404445819411545
"573",0.46826088279841,0.016841048484189,0.254439791226824,-89.6306302015035,0.10628099065913,0.402072145561254
"574",0.468779061919691,0.015240766700067,0.424730729539935,-89.8943592974712,0.143469921876818,0.432895699497161
"575",0.461409470340988,0.01683883091376,0.290848856702225,-88.9325973118905,0.170716707186792,0.403514001523657
"576",0.466770303002429,0.0175789268840631,0.11156593254134,-91.1139893539817,0.0694888469816459,0.309204937987895
"577",0.468978138558537,0.0169321582562094,0.0442028068815759,-94.1680476337121,0.112588070931218,0.0859219606652985
"578",0.467737460285358,0.014559998548297,0.146218782182424,-97.5095230654583,0.113545536447334,0.368160659473738
"579",0.46654866766468,0.0177817326569957,0.0595667455626391,-91.9795850073453,0.0767679648114066,0.168030887499959
"580",0.462883656436635,0.0140271150152474,0.172606643447425,-98.396751192953,0.176503790121827,0.381617288380993
"583",0.461898240191592,0.0159863861525543,0.0911891572843198,-95.5078809865152,0.178558722383842,0.286588075818539
"584",0.460785669038141,0.0144430487869981,0.238159392079312,-95.8668675779128,0.210160562276751,0.400141204585576
"585",0.473113698396997,0.014224225910779,0.403528223541379,-92.8908993531429,0.254018209707672,0.437864055172673
"586",0.461677839665676,0.0197474168652483,0.0827101681117292,-87.1961069288205,0.149726533469887,0.222923435992206
"587",0.461942590926758,0.0139978155052804,0.298954265220133,-95.6007500723007,0.190314983366435,0.415119992510331
"589",0.469694189859991,0.0180785030018393,0.050546121602372,-91.2562496967604,0.116019129269515,0.112030685149257
"591",0.469611515861998,0.0163594278417879,0.238458226622813,-91.1866010986698,0.139598004473721,0.401006510811512
"592",0.467815455890651,0.0158521959543372,0.10889361121249,-95.2581329246051,0.100933489270014,0.32224037781372
"593",0.46711660906746,0.020766360234391,0.0816261578477797,-85.601246136351,0.0962667853609832,0.212708453864111
"594",0.467869608634383,0.0165404427351349,0.0370011956917301,-95.2840317703119,0.0937335514268329,0.0208450618348926
"595",0.46808983540316,0.0163535181009719,0.188327980509828,-92.2029658735893,0.104841769483524,0.381254527889635
"596",0.471117096196927,0.0196268689813992,0.129514928990803,-86.6714333780855,0.145056532801372,0.319575732322243
"599",0.46663324472729,0.0163638864680297,0.219288611378229,-91.4833372345128,0.0769281260010695,0.392010644104382
"600",0.468776383066262,0.0171934006744412,0.0938549892871762,-92.6440788070058,0.108066770549658,0.285585262327512
"601",0.470372999130043,0.017775457534284,0.0401251578031226,-92.4071809969865,0.130539503746232,0.0273726844272136
"602",0.462509664939088,0.015612058430591,0.18527491279358,-93.9678910870928,0.166584338804977,0.378245377911816
"603",0.46909551087798,0.0175152106773104,0.193172514305515,-89.4911028803609,0.11515339250999,0.378424171115797
"604",0.459644218516279,0.0107109348107422,0.508565336865418,-101.511847612872,0.268024314275532,0.438583139370067
"605",0.466711890279405,0.0229086710615742,0.0586076684436156,-82.0079291531842,0.109909818764766,0.075830088120464
"607",0.469382702571458,0.0176727348211393,0.0416035167092089,-92.7005415769125,0.113524965540498,0.0445932564132325
"608",0.469638595924274,0.0194634714341459,0.194033603826025,-85.5676290177266,0.125757070816036,0.369328798804815
"610",0.468614075401128,0.0128452768789328,0.108435492658775,-103.082039298725,0.154527491007742,0.350153997764424
"612",0.469754602476252,0.0183627114036956,0.115851097030797,-89.3855838978919,0.11716157021684,0.311251904838317
"614",0.46470077951998,0.0189406766671678,0.108634730928871,-88.418124554218,0.102146113326341,0.290348834196258
"615",0.461425225455497,0.0178555269701885,0.211694154669115,-88.3514638744882,0.164501429588814,0.377079358664336
"617",0.465323681561962,0.0193065884053891,0.330473918188029,-82.931469901027,0.086417520352734,0.406902767405571
"619",0.463995470264514,0.0153758355734189,0.232821794047965,-93.5961397947111,0.137736497242258,0.39795424918256
"620",0.470792096805369,0.0185680932129255,0.0549590336559709,-91.0346520993886,0.131220000761653,0.13293875445665
"621",0.466601963346698,0.0158183951188226,0.185962496308216,-93.4739299263999,0.0807162042521835,0.381539676956408
"622",0.467677050106566,0.0180751884913364,0.14005110461467,-89.617901559892,0.080557400908375,0.338615672539659
"623",0.467191268447284,0.0182912402800836,0.181512896674183,-88.102898170844,0.0785314800385174,0.366420245477404
"624",0.470542064255688,0.019961886795785,0.0607984875525936,-87.2546647906003,0.135631503272901,0.142213390314301
"625",0.458212223304916,0.0141665405030914,0.12072204801733,-99.1187488973252,0.270148156204654,0.34086381234143
"626",0.472584202009269,0.0159141605636228,0.227365872244921,-92.4382991113097,0.203467347889054,0.40259058156618
"627",0.469172880191862,0.0198733942520786,0.200661958266485,-84.5256028286093,0.123681432666886,0.370133707925407
"628",0.462309572324799,0.0164738010813474,0.209521448142905,-91.5260691304384,0.161247267533497,0.383683726487234
"629",0.466806617559531,0.0202178541882179,0.117010523296827,-85.6360392553737,0.0893290153215125,0.294019985908203
"630",0.464448193452429,0.0206131224575947,0.0582286109070848,-86.1777648399456,0.0985800082239571,0.110444858382544
"631",0.464015081738479,0.0162789458159044,0.0906993312071161,-94.4661858658893,0.133569196537292,0.284532547531797
"632",0.467190979462023,0.0177716234312195,0.259246870314491,-87.4718227126336,0.0792549758784312,0.398640013312804
"633",0.461623463824494,0.01628699891169,0.0882105821233196,-94.4078517162266,0.180856195041048,0.276985764813274
"634",0.464795701351266,0.0176041326753866,0.067826726930021,-91.9669883342004,0.108951857176971,0.205250040338471
"635",0.46925907016702,0.0154960386550377,0.104770178998489,-96.042646267135,0.135312858102019,0.321354019291225
"636",0.470835388805943,0.0170737646197171,0.0628341704144876,-93.288081075803,0.146888570480356,0.199108006919789
"638",0.469044258552825,0.0196647590905408,0.073343835106396,-87.6935020409235,0.111154146822067,0.200926848793516
"639",0.463135196407936,0.0163938399676282,0.119209327585242,-93.553152247904,0.149364961175334,0.32561374318184
"640",0.46665634773797,0.0181409913516844,0.104165485705409,-90.0264524458807,0.0694441278244367,0.292500856321273
"641",0.463314953057823,0.0193273094187774,0.133480559799518,-86.975093102697,0.123721738393323,0.318520014770133
"642",0.465611221826914,0.018632884602792,0.141832054488934,-88.130636998371,0.0866737142933333,0.33423834797317
"643",0.47564189744156,0.0196283031008597,0.0730969834321749,-87.6520554673605,0.219163736373631,0.207117778124484
"644",0.462935967658684,0.0146019886665054,0.177953496938649,-96.7204384216401,0.16875329503538,0.38088088631606
"645",0.465440807342502,0.0157554195685557,0.0999881712863152,-95.4598400771014,0.107383888644675,0.307867972817503
"647",0.471230718095147,0.0170627078002394,0.0408430682493062,-93.9941197899672,0.152890800194018,0.0534680834152887
"648",0.464175658423368,0.0157218754825122,0.0406324579447785,-96.7778667904219,0.136205894264452,0.0772466790375054
"649",0.463107571448234,0.0210282436228508,0.202377509526527,-82.2579494615386,0.11563671577958,0.359201541217664
"650",0.463173675687217,0.0165814159334222,0.120012780397569,-93.1421999642974,0.146957654355233,0.325009924472616
